author,chapter,sentence,title
Jane Austen,Chapter 52,"I talked to her repeatedly in the most serious manner, representing to her all the wickedness of what she had done, and all the unhappiness she had brought on her family.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"If she heard me, it was by good luck, for I am sure she did not listen.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"I was sometimes quite provoked, but then I recollected my dear Elizabeth and Jane, and for their sakes had patience with her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Mr. Darcy was punctual in his return, and as Lydia informed you, attended the wedding.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"He dined with us the next day, and was to leave town again on Wednesday or Thursday.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Will you be very angry with me, my dear Lizzy, if I take this opportunity of saying (what I was never bold enough to say before) how much I like him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"His behaviour to us has, in every respect, been as pleasing as when we were in Derbyshire.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"His understanding and opinions all please me; he wants nothing but a little more liveliness, and _that_, if he marry _prudently_, his wife may teach him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,I thought him very sly;--he hardly ever mentioned your name.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,But slyness seems the fashion.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Pray forgive me if I have been very presuming, or at least do not punish me so far as to exclude me from P. I shall never be quite happy till I have been all round the park.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"A low phaeton, with a nice little pair of ponies, would be the very thing.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""But I must write no more.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,The children have been wanting me this half hour.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Yours, very sincerely, ""M.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"GARDINER.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"The contents of this letter threw Elizabeth into a flutter of spirits, in which it was difficult to determine whether pleasure or pain bore the greatest share.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"The vague and unsettled suspicions which uncertainty had produced of what Mr. Darcy might have been doing to forward her sister's match, which she had feared to encourage as an exertion of goodness too great to be probable, and at the same time dreaded to be just, from the pain of obligation, were proved beyond their greatest extent to be true!",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"He had followed them purposely to town, he had taken on himself all the trouble and mortification attendant on such a research; in which supplication had been necessary to a woman whom he must abominate and despise, and where he was reduced to meet, frequently meet, reason with, persuade, and finally bribe, the man whom he always most wished to avoid, and whose very name it was punishment to him to pronounce.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,He had done all this for a girl whom he could neither regard nor esteem.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Her heart did whisper that he had done it for her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"But it was a hope shortly checked by other considerations, and she soon felt that even her vanity was insufficient, when required to depend on his affection for her--for a woman who had already refused him--as able to overcome a sentiment so natural as abhorrence against relationship with Wickham.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Brother-in-law of Wickham!,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Every kind of pride must revolt from the connection.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"He had, to be sure, done much.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,She was ashamed to think how much.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"But he had given a reason for his interference, which asked no extraordinary stretch of belief.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"It was reasonable that he should feel he had been wrong; he had liberality, and he had the means of exercising it; and though she would not place herself as his principal inducement, she could, perhaps, believe that remaining partiality for her might assist his endeavours in a cause where her peace of mind must be materially concerned.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"It was painful, exceedingly painful, to know that they were under obligations to a person who could never receive a return.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"They owed the restoration of Lydia, her character, every thing, to him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Oh!,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"how heartily did she grieve over every ungracious sensation she had ever encouraged, every saucy speech she had ever directed towards him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,For herself she was humbled; but she was proud of him.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Proud that in a cause of compassion and honour, he had been able to get the better of himself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,She read over her aunt's commendation of him again and again.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,It was hardly enough; but it pleased her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"She was even sensible of some pleasure, though mixed with regret, on finding how steadfastly both she and her uncle had been persuaded that affection and confidence subsisted between Mr. Darcy and herself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"She was roused from her seat, and her reflections, by some one's approach; and before she could strike into another path, she was overtaken by Wickham.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I am afraid I interrupt your solitary ramble, my dear sister?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"said he, as he joined her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""You certainly do,"" she replied with a smile; ""but it does not follow that the interruption must be unwelcome.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I should be sorry indeed, if it were.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"We were always good friends; and now we are better.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""True.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Are the others coming out?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I do not know.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Mrs. Bennet and Lydia are going in the carriage to Meryton.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"And so, my dear sister, I find, from our uncle and aunt, that you have actually seen Pemberley.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,She replied in the affirmative.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I almost envy you the pleasure, and yet I believe it would be too much for me, or else I could take it in my way to Newcastle.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"And you saw the old housekeeper, I suppose?",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Poor Reynolds, she was always very fond of me.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"But of course she did not mention my name to you.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Yes, she did.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""And what did she say?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""That you were gone into the army, and she was afraid had--not turned out well.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"At such a distance as _that_, you know, things are strangely misrepresented.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Certainly,"" he replied, biting his lips.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Elizabeth hoped she had silenced him; but he soon afterwards said: ""I was surprised to see Darcy in town last month.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,We passed each other several times.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"I wonder what he can be doing there.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Perhaps preparing for his marriage with Miss de Bourgh,"" said Elizabeth.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""It must be something particular, to take him there at this time of year.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Undoubtedly.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Did you see him while you were at Lambton?,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"I thought I understood from the Gardiners that you had.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Yes; he introduced us to his sister.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""And do you like her?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Very much.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I have heard, indeed, that she is uncommonly improved within this year or two.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"When I last saw her, she was not very promising.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,I am very glad you liked her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"I hope she will turn out well.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I dare say she will; she has got over the most trying age.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Did you go by the village of Kympton?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I do not recollect that we did.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I mention it, because it is the living which I ought to have had.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,A most delightful place!--Excellent Parsonage House!,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"It would have suited me in every respect.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""How should you have liked making sermons?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""Exceedingly well.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"I should have considered it as part of my duty, and the exertion would soon have been nothing.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"One ought not to repine;--but, to be sure, it would have been such a thing for me!",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"The quiet, the retirement of such a life would have answered all my ideas of happiness!",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,But it was not to be.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Did you ever hear Darcy mention the circumstance, when you were in Kent?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I have heard from authority, which I thought _as good_, that it was left you conditionally only, and at the will of the present patron.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""You have.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"Yes, there was something in _that_; I told you so from the first, you may remember.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""I _did_ hear, too, that there was a time, when sermon-making was not so palatable to you as it seems to be at present; that you actually declared your resolution of never taking orders, and that the business had been compromised accordingly.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"""You did!",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,and it was not wholly without foundation.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"You may remember what I told you on that point, when first we talked of it.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"They were now almost at the door of the house, for she had walked fast to get rid of him; and unwilling, for her sister's sake, to provoke him, she only said in reply, with a good-humoured smile: ""Come, Mr. Wickham, we are brother and sister, you know.",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,Do not let us quarrel about the past.,PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"In future, I hope we shall be always of one mind.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 52,"She held out her hand; he kissed it with affectionate gallantry, though he hardly knew how to look, and they entered the house.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Mr. Wickham was so perfectly satisfied with this conversation that he never again distressed himself, or provoked his dear sister Elizabeth, by introducing the subject of it; and she was pleased to find that she had said enough to keep him quiet.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"The day of his and Lydia's departure soon came, and Mrs. Bennet was forced to submit to a separation, which, as her husband by no means entered into her scheme of their all going to Newcastle, was likely to continue at least a twelvemonth.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Oh!",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"my dear Lydia,"" she cried, ""when shall we meet again?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Oh, lord!",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,I don't know.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Not these two or three years, perhaps.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Write to me very often, my dear.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""As often as I can.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,But you know married women have never much time for writing.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,My sisters may write to _me_.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"They will have nothing else to do.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Mr. Wickham's adieus were much more affectionate than his wife's.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He smiled, looked handsome, and said many pretty things.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""He is as fine a fellow,"" said Mr. Bennet, as soon as they were out of the house, ""as ever I saw.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He simpers, and smirks, and makes love to us all.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,I am prodigiously proud of him.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I defy even Sir William Lucas himself to produce a more valuable son-in-law.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,The loss of her daughter made Mrs. Bennet very dull for several days.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""I often think,"" said she, ""that there is nothing so bad as parting with one's friends.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"One seems so forlorn without them.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""This is the consequence, you see, Madam, of marrying a daughter,"" said Elizabeth.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""It must make you better satisfied that your other four are single.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""It is no such thing.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Lydia does not leave me because she is married, but only because her husband's regiment happens to be so far off.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"If that had been nearer, she would not have gone so soon.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But the spiritless condition which this event threw her into was shortly relieved, and her mind opened again to the agitation of hope, by an article of news which then began to be in circulation.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"The housekeeper at Netherfield had received orders to prepare for the arrival of her master, who was coming down in a day or two, to shoot there for several weeks.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Mrs. Bennet was quite in the fidgets.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She looked at Jane, and smiled and shook her head by turns.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Well, well, and so Mr. Bingley is coming down, sister,"" (for Mrs. Phillips first brought her the news).",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Well, so much the better.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Not that I care about it, though.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He is nothing to us, you know, and I am sure _I_ never want to see him again.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But, however, he is very welcome to come to Netherfield, if he likes it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,And who knows what _may_ happen?,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,But that is nothing to us.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"You know, sister, we agreed long ago never to mention a word about it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"And so, is it quite certain he is coming?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""You may depend on it,"" replied the other, ""for Mrs. Nicholls was in Meryton last night; I saw her passing by, and went out myself on purpose to know the truth of it; and she told me that it was certain true.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He comes down on Thursday at the latest, very likely on Wednesday.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She was going to the butcher's, she told me, on purpose to order in some meat on Wednesday, and she has got three couple of ducks just fit to be killed.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Miss Bennet had not been able to hear of his coming without changing colour.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It was many months since she had mentioned his name to Elizabeth; but now, as soon as they were alone together, she said: ""I saw you look at me to-day, Lizzy, when my aunt told us of the present report; and I know I appeared distressed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,But don't imagine it was from any silly cause.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I was only confused for the moment, because I felt that I _should_ be looked at.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,I do assure you that the news does not affect me either with pleasure or pain.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I am glad of one thing, that he comes alone; because we shall see the less of him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Not that I am afraid of _myself_, but I dread other people's remarks.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Elizabeth did not know what to make of it.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Had she not seen him in Derbyshire, she might have supposed him capable of coming there with no other view than what was acknowledged; but she still thought him partial to Jane, and she wavered as to the greater probability of his coming there _with_ his friend's permission, or being bold enough to come without it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Yet it is hard,"" she sometimes thought, ""that this poor man cannot come to a house which he has legally hired, without raising all this speculation!",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I _will_ leave him to himself.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"In spite of what her sister declared, and really believed to be her feelings in the expectation of his arrival, Elizabeth could easily perceive that her spirits were affected by it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"They were more disturbed, more unequal, than she had often seen them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"The subject which had been so warmly canvassed between their parents, about a twelvemonth ago, was now brought forward again.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""As soon as ever Mr. Bingley comes, my dear,"" said Mrs. Bennet, ""you will wait on him of course.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""No, no.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"You forced me into visiting him last year, and promised, if I went to see him, he should marry one of my daughters.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But it ended in nothing, and I will not be sent on a fool's errand again.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"His wife represented to him how absolutely necessary such an attention would be from all the neighbouring gentlemen, on his returning to Netherfield.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""'Tis an etiquette I despise,"" said he.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""If he wants our society, let him seek it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,He knows where we live.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I will not spend my hours in running after my neighbours every time they go away and come back again.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Well, all I know is, that it will be abominably rude if you do not wait on him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But, however, that shan't prevent my asking him to dine here, I am determined.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,We must have Mrs. Long and the Gouldings soon.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"That will make thirteen with ourselves, so there will be just room at table for him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Consoled by this resolution, she was the better able to bear her husband's incivility; though it was very mortifying to know that her neighbours might all see Mr. Bingley, in consequence of it, before _they_ did.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"As the day of his arrival drew near,-- ""I begin to be sorry that he comes at all,"" said Jane to her sister.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""It would be nothing; I could see him with perfect indifference, but I can hardly bear to hear it thus perpetually talked of.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"My mother means well; but she does not know, no one can know, how much I suffer from what she says.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Happy shall I be, when his stay at Netherfield is over!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""I wish I could say anything to comfort you,"" replied Elizabeth; ""but it is wholly out of my power.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"You must feel it; and the usual satisfaction of preaching patience to a sufferer is denied me, because you have always so much.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Mr. Bingley arrived.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Mrs. Bennet, through the assistance of servants, contrived to have the earliest tidings of it, that the period of anxiety and fretfulness on her side might be as long as it could.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,She counted the days that must intervene before their invitation could be sent; hopeless of seeing him before.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But on the third morning after his arrival in Hertfordshire, she saw him, from her dressing-room window, enter the paddock and ride towards the house.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Her daughters were eagerly called to partake of her joy.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Jane resolutely kept her place at the table; but Elizabeth, to satisfy her mother, went to the window--she looked,--she saw Mr. Darcy with him, and sat down again by her sister.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""There is a gentleman with him, mamma,"" said Kitty; ""who can it be?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Some acquaintance or other, my dear, I suppose; I am sure I do not know.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""La!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"replied Kitty, ""it looks just like that man that used to be with him before.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Mr. what's-his-name.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"That tall, proud man.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Good gracious!",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Mr.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Darcy!--and so it does, I vow.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Well, any friend of Mr. Bingley's will always be welcome here, to be sure; but else I must say that I hate the very sight of him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Jane looked at Elizabeth with surprise and concern.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She knew but little of their meeting in Derbyshire, and therefore felt for the awkwardness which must attend her sister, in seeing him almost for the first time after receiving his explanatory letter.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Both sisters were uncomfortable enough.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Each felt for the other, and of course for themselves; and their mother talked on, of her dislike of Mr. Darcy, and her resolution to be civil to him only as Mr. Bingley's friend, without being heard by either of them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But Elizabeth had sources of uneasiness which could not be suspected by Jane, to whom she had never yet had courage to shew Mrs. Gardiner's letter, or to relate her own change of sentiment towards him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"To Jane, he could be only a man whose proposals she had refused, and whose merit she had undervalued; but to her own more extensive information, he was the person to whom the whole family were indebted for the first of benefits, and whom she regarded herself with an interest, if not quite so tender, at least as reasonable and just as what Jane felt for Bingley.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Her astonishment at his coming--at his coming to Netherfield, to Longbourn, and voluntarily seeking her again, was almost equal to what she had known on first witnessing his altered behaviour in Derbyshire.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"The colour which had been driven from her face, returned for half a minute with an additional glow, and a smile of delight added lustre to her eyes, as she thought for that space of time that his affection and wishes must still be unshaken.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,But she would not be secure.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Let me first see how he behaves,"" said she; ""it will then be early enough for expectation.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She sat intently at work, striving to be composed, and without daring to lift up her eyes, till anxious curiosity carried them to the face of her sister as the servant was approaching the door.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Jane looked a little paler than usual, but more sedate than Elizabeth had expected.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"On the gentlemen's appearing, her colour increased; yet she received them with tolerable ease, and with a propriety of behaviour equally free from any symptom of resentment or any unnecessary complaisance.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Elizabeth said as little to either as civility would allow, and sat down again to her work, with an eagerness which it did not often command.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,She had ventured only one glance at Darcy.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He looked serious, as usual; and, she thought, more as he had been used to look in Hertfordshire, than as she had seen him at Pemberley.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But, perhaps he could not in her mother's presence be what he was before her uncle and aunt.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It was a painful, but not an improbable, conjecture.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Bingley, she had likewise seen for an instant, and in that short period saw him looking both pleased and embarrassed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He was received by Mrs. Bennet with a degree of civility which made her two daughters ashamed, especially when contrasted with the cold and ceremonious politeness of her curtsey and address to his friend.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Elizabeth, particularly, who knew that her mother owed to the latter the preservation of her favourite daughter from irremediable infamy, was hurt and distressed to a most painful degree by a distinction so ill applied.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Darcy, after inquiring of her how Mr. and Mrs. Gardiner did, a question which she could not answer without confusion, said scarcely anything.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,He was not seated by her; perhaps that was the reason of his silence; but it had not been so in Derbyshire.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"There he had talked to her friends, when he could not to herself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But now several minutes elapsed without bringing the sound of his voice; and when occasionally, unable to resist the impulse of curiosity, she raised her eyes to his face, she as often found him looking at Jane as at herself, and frequently on no object but the ground.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"More thoughtfulness and less anxiety to please, than when they last met, were plainly expressed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She was disappointed, and angry with herself for being so.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Could I expect it to be otherwise!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,said she.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""Yet why did he come?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,She was in no humour for conversation with anyone but himself; and to him she had hardly courage to speak.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"She inquired after his sister, but could do no more.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""It is a long time, Mr. Bingley, since you went away,"" said Mrs. Bennet.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,He readily agreed to it.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""I began to be afraid you would never come back again.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"People _did_ say you meant to quit the place entirely at Michaelmas; but, however, I hope it is not true.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"A great many changes have happened in the neighbourhood, since you went away.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Miss Lucas is married and settled.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,And one of my own daughters.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I suppose you have heard of it; indeed, you must have seen it in the papers.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It was in The Times and The Courier, I know; though it was not put in as it ought to be.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It was only said, 'Lately, George Wickham, Esq.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"to Miss Lydia Bennet,' without there being a syllable said of her father, or the place where she lived, or anything.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It was my brother Gardiner's drawing up too, and I wonder how he came to make such an awkward business of it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Did you see it?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Bingley replied that he did, and made his congratulations.",PRIDE AND PREJUDICE
