author,chapter,sentence,title
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Then he decided not to take his medicine, so as to grieve Wendy.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Then he lay down on the bed outside the coverlet, to vex her still more; for she had always tucked them inside it, because you never know that you may not grow chilly at the turn of the night.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Then he nearly cried; but it struck him how indignant she would be if he laughed instead; so he laughed a haughty laugh and fell asleep in the middle of it.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Sometimes, though not often, he had dreams, and they were more painful than the dreams of other boys.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"For hours he could not be separated from these dreams, though he wailed piteously in them.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"They had to do, I think, with the riddle of his existence.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"At such times it had been Wendy's custom to take him out of bed and sit with him on her lap, soothing him in dear ways of her own invention, and when he grew calmer to put him back to bed before he quite woke up, so that he should not know of the indignity to which she had subjected him.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,But on this occasion he had fallen at once into a dreamless sleep.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"One arm dropped over the edge of the bed, one leg was arched, and the unfinished part of his laugh was stranded on his mouth, which was open, showing the little pearls.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Thus defenceless Hook found him.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,He stood silent at the foot of the tree looking across the chamber at his enemy.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Did no feeling of compassion disturb his sombre breast?,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The man was not wholly evil; he loved flowers (I have been told) and sweet music (he was himself no mean performer on the harpsichord); and, let it be frankly admitted, the idyllic nature of the scene stirred him profoundly.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Mastered by his better self he would have returned reluctantly up the tree, but for one thing.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,What stayed him was Peter's impertinent appearance as he slept.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The open mouth, the drooping arm, the arched knee: they were such a personification of cockiness as, taken together, will never again, one may hope, be presented to eyes so sensitive to their offensiveness.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,They steeled Hook's heart.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"If his rage had broken him into a hundred pieces every one of them would have disregarded the incident, and leapt at the sleeper.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Though a light from the one lamp shone dimly on the bed, Hook stood in darkness himself, and at the first stealthy step forward he discovered an obstacle, the door of Slightly's tree.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"It did not entirely fill the aperture, and he had been looking over it.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Feeling for the catch, he found to his fury that it was low down, beyond his reach.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"To his disordered brain it seemed then that the irritating quality in Peter's face and figure visibly increased, and he rattled the door and flung himself against it.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Was his enemy to escape him after all?,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,But what was that?,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,The red in his eye had caught sight of Peter's medicine standing on a ledge within easy reach.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"He fathomed what it was straightaway, and immediately knew that the sleeper was in his power.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Lest he should be taken alive, Hook always carried about his person a dreadful drug, blended by himself of all the death-dealing rings that had come into his possession.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"These he had boiled down into a yellow liquid quite unknown to science, which was probably the most virulent poison in existence.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Five drops of this he now added to Peter's cup.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"His hand shook, but it was in exultation rather than in shame.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"As he did it he avoided glancing at the sleeper, but not lest pity should unnerve him; merely to avoid spilling.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Then one long gloating look he cast upon his victim, and turning, wormed his way with difficulty up the tree.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,As he emerged at the top he looked the very spirit of evil breaking from its hole.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Donning his hat at its most rakish angle, he wound his cloak around him, holding one end in front as if to conceal his person from the night, of which it was the blackest part, and muttering strangely to himself, stole away through the trees.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Peter slept on.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The light guttered [burned to edges] and went out, leaving the tenement in darkness; but still he slept.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"It must have been not less than ten o'clock by the crocodile, when he suddenly sat up in his bed, wakened by he knew not what.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,It was a soft cautious tapping on the door of his tree.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Soft and cautious, but in that stillness it was sinister.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Peter felt for his dagger till his hand gripped it.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Then he spoke.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Who is that?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,For long there was no answer: then again the knock.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Who are you?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,No answer.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"He was thrilled, and he loved being thrilled.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,In two strides he reached the door.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Unlike Slightly's door, it filled the aperture [opening], so that he could not see beyond it, nor could the one knocking see him.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""I won't open unless you speak,"" Peter cried.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Then at last the visitor spoke, in a lovely bell-like voice.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Let me in, Peter.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"It was Tink, and quickly he unbarred to her.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"She flew in excitedly, her face flushed and her dress stained with mud.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""What is it?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Oh, you could never guess!""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"she cried, and offered him three guesses.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Out with it!""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"he shouted, and in one ungrammatical sentence, as long as the ribbons that conjurers [magicians] pull from their mouths, she told of the capture of Wendy and the boys.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Peter's heart bobbed up and down as he listened.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Wendy bound, and on the pirate ship; she who loved everything to be just so!",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""I'll rescue her!""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"he cried, leaping at his weapons.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,As he leapt he thought of something he could do to please her.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,He could take his medicine.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,His hand closed on the fatal draught.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""No!""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"shrieked Tinker Bell, who had heard Hook mutter about his deed as he sped through the forest.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Why not?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""It is poisoned.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Poisoned?",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Who could have poisoned it?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Hook.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Don't be silly.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"How could Hook have got down here?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Alas, Tinker Bell could not explain this, for even she did not know the dark secret of Slightly's tree.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Nevertheless Hook's words had left no room for doubt.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,The cup was poisoned.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Besides,"" said Peter, quite believing himself, ""I never fell asleep.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,He raised the cup.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"No time for words now; time for deeds; and with one of her lightning movements Tink got between his lips and the draught, and drained it to the dregs.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Why, Tink, how dare you drink my medicine?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,But she did not answer.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Already she was reeling in the air.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""What is the matter with you?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"cried Peter, suddenly afraid.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""It was poisoned, Peter,"" she told him softly; ""and now I am going to be dead.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""O Tink, did you drink it to save me?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Yes.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""But why, Tink?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Her wings would scarcely carry her now, but in reply she alighted on his shoulder and gave his nose a loving bite.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"She whispered in his ear ""You silly ass,"" and then, tottering to her chamber, lay down on the bed.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,His head almost filled the fourth wall of her little room as he knelt near her in distress.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Every moment her light was growing fainter; and he knew that if it went out she would be no more.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,She liked his tears so much that she put out her beautiful finger and let them run over it.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Her voice was so low that at first he could not make out what she said.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Then he made it out.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,She was saying that she thought she could get well again if children believed in fairies.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Peter flung out his arms.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"There were no children there, and it was night time; but he addressed all who might be dreaming of the Neverland, and who were therefore nearer to him than you think: boys and girls in their nighties, and naked papooses in their baskets hung from trees.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""Do you believe?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,he cried.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Tink sat up in bed almost briskly to listen to her fate.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"She fancied she heard answers in the affirmative, and then again she wasn't sure.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""What do you think?""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,she asked Peter.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""If you believe,"" he shouted to them, ""clap your hands; don't let Tink die.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Many clapped.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,Some didn't.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,A few beasts hissed.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,The clapping stopped suddenly; as if countless mothers had rushed to their nurseries to see what on earth was happening; but already Tink was saved.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"First her voice grew strong, then she popped out of bed, then she was flashing through the room more merry and impudent than ever.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"She never thought of thanking those who believed, but she would have liked to get at the ones who had hissed.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"""And now to rescue Wendy!""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The moon was riding in a cloudy heaven when Peter rose from his tree, begirt [belted] with weapons and wearing little else, to set out upon his perilous quest.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,It was not such a night as he would have chosen.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"He had hoped to fly, keeping not far from the ground so that nothing unwonted should escape his eyes; but in that fitful light to have flown low would have meant trailing his shadow through the trees, thus disturbing birds and acquainting a watchful foe that he was astir.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,He regretted now that he had given the birds of the island such strange names that they are very wild and difficult of approach.,PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"There was no other course but to press forward in redskin fashion, at which happily he was an adept [expert].",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"But in what direction, for he could not be sure that the children had been taken to the ship?",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"A light fall of snow had obliterated all footmarks; and a deathly silence pervaded the island, as if for a space Nature stood still in horror of the recent carnage.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"He had taught the children something of the forest lore that he had himself learned from Tiger Lily and Tinker Bell, and knew that in their dire hour they were not likely to forget it.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Slightly, if he had an opportunity, would blaze [cut a mark in] the trees, for instance, Curly would drop seeds, and Wendy would leave her handkerchief at some important place.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The morning was needed to search for such guidance, and he could not wait.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The upper world had called him, but would give no help.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"The crocodile passed him, but not another living thing, not a sound, not a movement; and yet he knew well that sudden death might be at the next tree, or stalking him from behind.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"He swore this terrible oath: ""Hook or me this time.""",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,"Now he crawled forward like a snake, and again erect, he darted across a space on which the moonlight played, one finger on his lip and his dagger at the ready.",PETER PAN
James Matthew Barrie,Chapter 13 DO YOU BELIEVE IN FAIRIES?,He was frightfully happy.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"One green light squinting over Kidd's Creek, which is near the mouth of the pirate river, marked where the brig, the JOLLY ROGER, lay, low in the water; a rakish-looking [speedy-looking] craft foul to the hull, every beam in her detestable, like ground strewn with mangled feathers.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"She was the cannibal of the seas, and scarce needed that watchful eye, for she floated immune in the horror of her name.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"She was wrapped in the blanket of night, through which no sound from her could have reached the shore.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"There was little sound, and none agreeable save the whir of the ship's sewing machine at which Smee sat, ever industrious and obliging, the essence of the commonplace, pathetic Smee.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"I know not why he was so infinitely pathetic, unless it were because he was so pathetically unaware of it; but even strong men had to turn hastily from looking at him, and more than once on summer evenings he had touched the fount of Hook's tears and made it flow.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Of this, as of almost everything else, Smee was quite unconscious.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"A few of the pirates leant over the bulwarks, drinking in the miasma [putrid mist] of the night; others sprawled by barrels over games of dice and cards; and the exhausted four who had carried the little house lay prone on the deck, where even in their sleep they rolled skillfully to this side or that out of Hook's reach, lest he should claw them mechanically in passing.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Hook trod the deck in thought.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,O man unfathomable.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was his hour of triumph.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Peter had been removed for ever from his path, and all the other boys were in the brig, about to walk the plank.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"It was his grimmest deed since the days when he had brought Barbecue to heel; and knowing as we do how vain a tabernacle is man, could we be surprised had he now paced the deck unsteadily, bellied out by the winds of his success?",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"But there was no elation in his gait, which kept pace with the action of his sombre mind.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Hook was profoundly dejected.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He was often thus when communing with himself on board ship in the quietude of the night.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was because he was so terribly alone.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,This inscrutable man never felt more alone than when surrounded by his dogs.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,They were socially inferior to him.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Hook was not his true name.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"To reveal who he really was would even at this date set the country in a blaze; but as those who read between the lines must already have guessed, he had been at a famous public school; and its traditions still clung to him like garments, with which indeed they are largely concerned.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Thus it was offensive to him even now to board a ship in the same dress in which he grappled [attacked] her, and he still adhered in his walk to the school's distinguished slouch.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,But above all he retained the passion for good form.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Good form!,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"However much he may have degenerated, he still knew that this is all that really matters.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"From far within him he heard a creaking as of rusty portals, and through them came a stern tap-tap-tap, like hammering in the night when one cannot sleep.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Have you been good form to-day?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,was their eternal question.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Fame, fame, that glittering bauble, it is mine,"" he cried.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Is it quite good form to be distinguished at anything?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,the tap-tap from his school replied.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""I am the only man whom Barbecue feared,"" he urged, ""and Flint feared Barbecue.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Barbecue, Flint--what house?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,came the cutting retort.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Most disquieting reflection of all, was it not bad form to think about good form?",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,His vitals were tortured by this problem.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"It was a claw within him sharper than the iron one; and as it tore him, the perspiration dripped down his tallow [waxy] countenance and streaked his doublet.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Ofttimes he drew his sleeve across his face, but there was no damming that trickle.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Ah, envy not Hook.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,There came to him a presentiment of his early dissolution [death].,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was as if Peter's terrible oath had boarded the ship.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Hook felt a gloomy desire to make his dying speech, lest presently there should be no time for it.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Better for Hook,"" he cried, ""if he had had less ambition!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was in his darkest hours only that he referred to himself in the third person.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""No little children to love me!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Strange that he should think of this, which had never troubled him before; perhaps the sewing machine brought it to his mind.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"For long he muttered to himself, staring at Smee, who was hemming placidly, under the conviction that all children feared him.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Feared him!,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Feared Smee!,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,There was not a child on board the brig that night who did not already love him.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"He had said horrid things to them and hit them with the palm of his hand, because he could not hit with his fist, but they had only clung to him the more.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Michael had tried on his spectacles.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,To tell poor Smee that they thought him lovable!,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Hook itched to do it, but it seemed too brutal.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Instead, he revolved this mystery in his mind: why do they find Smee lovable?",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He pursued the problem like the sleuth-hound that he was.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"If Smee was lovable, what was it that made him so?",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"A terrible answer suddenly presented itself--""Good form?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Had the bo'sun good form without knowing it, which is the best form of all?",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He remembered that you have to prove you don't know you have it before you are eligible for Pop [an elite social club at Eton].,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,With a cry of rage he raised his iron hand over Smee's head; but he did not tear.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"What arrested him was this reflection: ""To claw a man because he is good form, what would that be?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Bad form!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"The unhappy Hook was as impotent [powerless] as he was damp, and he fell forward like a cut flower.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"His dogs thinking him out of the way for a time, discipline instantly relaxed; and they broke into a bacchanalian [drunken] dance, which brought him to his feet at once, all traces of human weakness gone, as if a bucket of water had passed over him.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Quiet, you scugs,"" he cried, ""or I'll cast anchor in you;"" and at once the din was hushed.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Are all the children chained, so that they cannot fly away?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Ay, ay.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Then hoist them up.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"The wretched prisoners were dragged from the hold, all except Wendy, and ranged in line in front of him.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,For a time he seemed unconscious of their presence.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"He lolled at his ease, humming, not unmelodiously, snatches of a rude song, and fingering a pack of cards.",PETER PAN
