author,chapter,sentence,title
Herman Melville,CHAPTER 119. The Candles.,"said Ahab, groping his way along the bulwarks to his pivot-hole; but suddenly finding his path made plain to him by elbowed lances of fire.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Now, as the lightning rod to a spire on shore is intended to carry off the perilous fluid into the soil; so the kindred rod which at sea some ships carry to each mast, is intended to conduct it into the water.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"But as this conductor must descend to considerable depth, that its end may avoid all contact with the hull; and as moreover, if kept constantly towing there, it would be liable to many mishaps, besides interfering not a little with some of the rigging, and more or less impeding the vessel's way in the water; because of all this, the lower parts of a ship's lightning-rods are not always overboard; but are generally made in long slender links, so as to be the more readily hauled up into the chains outside, or thrown down into the sea, as occasion may require.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""The rods!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"the rods!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"cried Starbuck to the crew, suddenly admonished to vigilance by the vivid lightning that had just been darting flambeaux, to light Ahab to his post.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Are they overboard?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"drop them over, fore and aft.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Quick!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Avast!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"cried Ahab; ""let's have fair play here, though we be the weaker side.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Yet I'll contribute to raise rods on the Himmalehs and Andes, that all the world may be secured; but out on privileges!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Let them be, sir.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Look aloft!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,cried Starbuck.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""The corpusants!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"the corpusants!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"All the yard-arms were tipped with a pallid fire; and touched at each tri-pointed lightning-rod-end with three tapering white flames, each of the three tall masts was silently burning in that sulphurous air, like three gigantic wax tapers before an altar.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Blast the boat!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"let it go!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"cried Stubb at this instant, as a swashing sea heaved up under his own little craft, so that its gunwale violently jammed his hand, as he was passing a lashing.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Blast it!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"--but slipping backward on the deck, his uplifted eyes caught the flames; and immediately shifting his tone he cried--""The corpusants have mercy on us all!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"To sailors, oaths are household words; they will swear in the trance of the calm, and in the teeth of the tempest; they will imprecate curses from the topsail-yard-arms, when most they teeter over to a seething sea; but in all my voyagings, seldom have I heard a common oath when God's burning finger has been laid on the ship; when His ""Mene, Mene, Tekel Upharsin"" has been woven into the shrouds and the cordage.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"While this pallidness was burning aloft, few words were heard from the enchanted crew; who in one thick cluster stood on the forecastle, all their eyes gleaming in that pale phosphorescence, like a far away constellation of stars.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Relieved against the ghostly light, the gigantic jet negro, Daggoo, loomed up to thrice his real stature, and seemed the black cloud from which the thunder had come.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light, Queequeg's tattooing burned like Satanic blue flames on his body.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,The tableau all waned at last with the pallidness aloft; and once more the Pequod and every soul on her decks were wrapped in a pall.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"A moment or two passed, when Starbuck, going forward, pushed against some one.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,It was Stubb.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""What thinkest thou now, man; I heard thy cry; it was not the same in the song.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""No, no, it wasn't; I said the corpusants have mercy on us all; and I hope they will, still.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,But do they only have mercy on long faces?--have they no bowels for a laugh?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"And look ye, Mr. Starbuck--but it's too dark to look.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Hear me, then: I take that mast-head flame we saw for a sign of good luck; for those masts are rooted in a hold that is going to be chock a' block with sperm-oil, d'ye see; and so, all that sperm will work up into the masts, like sap in a tree.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Yes, our three masts will yet be as three spermaceti candles--that's the good promise we saw.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,At that moment Starbuck caught sight of Stubb's face slowly beginning to glimmer into sight.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Glancing upwards, he cried: ""See!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"see!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,and once more the high tapering flames were beheld with what seemed redoubled supernaturalness in their pallor.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""The corpusants have mercy on us all,"" cried Stubb, again.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"At the base of the mainmast, full beneath the doubloon and the flame, the Parsee was kneeling in Ahab's front, but with his head bowed away from him; while near by, from the arched and overhanging rigging, where they had just been engaged securing a spar, a number of the seamen, arrested by the glare, now cohered together, and hung pendulous, like a knot of numbed wasps from a drooping, orchard twig.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"In various enchanted attitudes, like the standing, or stepping, or running skeletons in Herculaneum, others remained rooted to the deck; but all their eyes upcast.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Aye, aye, men!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,cried Ahab.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Look up at it; mark it well; the white flame but lights the way to the White Whale!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Hand me those mainmast links there; I would fain feel this pulse, and let mine beat against it; blood against fire!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"So.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Then turning--the last link held fast in his left hand, he put his foot upon the Parsee; and with fixed upward eye, and high-flung right arm, he stood erect before the lofty tri-pointed trinity of flames.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""Oh!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"thou clear spirit of clear fire, whom on these seas I as Persian once did worship, till in the sacramental act so burned by thee, that to this hour I bear the scar; I now know thee, thou clear spirit, and I now know that thy right worship is defiance.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,To neither love nor reverence wilt thou be kind; and e'en for hate thou canst but kill; and all are killed.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,No fearless fool now fronts thee.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"I own thy speechless, placeless power; but to the last gasp of my earthquake life will dispute its unconditional, unintegral mastery in me.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"In the midst of the personified impersonal, a personality stands here.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Though but a point at best; whencesoe'er I came; wheresoe'er I go; yet while I earthly live, the queenly personality lives in me, and feels her royal rights.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"But war is pain, and hate is woe.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Come in thy lowest form of love, and I will kneel and kiss thee; but at thy highest, come as mere supernal power; and though thou launchest navies of full-freighted worlds, there's that in here that still remains indifferent.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Oh, thou clear spirit, of thy fire thou madest me, and like a true child of fire, I breathe it back to thee.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"[SUDDEN, REPEATED FLASHES OF LIGHTNING; THE NINE FLAMES LEAP LENGTHWISE TO THRICE THEIR PREVIOUS HEIGHT; AHAB, WITH THE REST, CLOSES HIS EYES, HIS RIGHT HAND PRESSED HARD UPON THEM.]",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""I own thy speechless, placeless power; said I not so?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,Nor was it wrung from me; nor do I now drop these links.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,Thou canst blind; but I can then grope.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,Thou canst consume; but I can then be ashes.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Take the homage of these poor eyes, and shutter-hands.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,I would not take it.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"The lightning flashes through my skull; mine eye-balls ache and ache; my whole beaten brain seems as beheaded, and rolling on some stunning ground.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Oh, oh!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Yet blindfold, yet will I talk to thee.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Light though thou be, thou leapest out of darkness; but I am darkness leaping out of light, leaping out of thee!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"The javelins cease; open eyes; see, or not?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,There burn the flames!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Oh, thou magnanimous!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,now I do glory in my genealogy.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"But thou art but my fiery father; my sweet mother, I know not.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Oh, cruel!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,what hast thou done with her?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,There lies my puzzle; but thine is greater.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Thou knowest not how came ye, hence callest thyself unbegotten; certainly knowest not thy beginning, hence callest thyself unbegun.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"I know that of me, which thou knowest not of thyself, oh, thou omnipotent.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"There is some unsuffusing thing beyond thee, thou clear spirit, to whom all thy eternity is but time, all thy creativeness mechanical.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Through thee, thy flaming self, my scorched eyes do dimly see it.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Oh, thou foundling fire, thou hermit immemorial, thou too hast thy incommunicable riddle, thy unparticipated grief.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Here again with haughty agony, I read my sire.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,Leap!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"leap up, and lick the sky!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"I leap with thee; I burn with thee; would fain be welded with thee; defyingly I worship thee!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"""The boat!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"the boat!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"cried Starbuck, ""look at thy boat, old man!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Ahab's harpoon, the one forged at Perth's fire, remained firmly lashed in its conspicuous crotch, so that it projected beyond his whale-boat's bow; but the sea that had stove its bottom had caused the loose leather sheath to drop off; and from the keen steel barb there now came a levelled flame of pale, forked fire.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"As the silent harpoon burned there like a serpent's tongue, Starbuck grasped Ahab by the arm--""God, God is against thee, old man; forbear!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,'tis an ill voyage!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"ill begun, ill continued; let me square the yards, while we may, old man, and make a fair wind of it homewards, to go on a better voyage than this.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Overhearing Starbuck, the panic-stricken crew instantly ran to the braces--though not a sail was left aloft.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,For the moment all the aghast mate's thoughts seemed theirs; they raised a half mutinous cry.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"But dashing the rattling lightning links to the deck, and snatching the burning harpoon, Ahab waved it like a torch among them; swearing to transfix with it the first sailor that but cast loose a rope's end.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"Petrified by his aspect, and still more shrinking from the fiery dart that he held, the men fell back in dismay, and Ahab again spoke:-- ""All your oaths to hunt the White Whale are as binding as mine; and heart, soul, and body, lungs and life, old Ahab is bound.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"And that ye may know to what tune this heart beats; look ye here; thus I blow out the last fear!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,And with one blast of his breath he extinguished the flame.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 119. The Candles.,"As in the hurricane that sweeps the plain, men fly the neighborhood of some lone, gigantic elm, whose very height and strength but render it so much the more unsafe, because so much the more a mark for thunderbolts; so at those last words of Ahab's many of the mariners did run from him in a terror of dismay.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,AHAB STANDING BY THE HELM.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,STARBUCK APPROACHING HIM.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""We must send down the main-top-sail yard, sir.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,The band is working loose and the lee lift is half-stranded.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Shall I strike it, sir?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""Strike nothing; lash it.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"If I had sky-sail poles, I'd sway them up now.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""Sir!--in God's name!--sir?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""Well.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""The anchors are working, sir.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Shall I get them inboard?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"""Strike nothing, and stir nothing, but lash everything.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"The wind rises, but it has not got up to my table-lands yet.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Quick, and see to it.--By masts and keels!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,he takes me for the hunch-backed skipper of some coasting smack.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,Send down my main-top-sail yard!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Ho, gluepots!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Loftiest trucks were made for wildest winds, and this brain-truck of mine now sails amid the cloud-scud.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,Shall I strike that?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Oh, none but cowards send down their brain-trucks in tempest time.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,What a hooroosh aloft there!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"I would e'en take it for sublime, did I not know that the colic is a noisy malady.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 120. The Deck Towards the End of the First Night Watch.,"Oh, take medicine, take medicine!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"STUBB AND FLASK MOUNTED ON THEM, AND PASSING ADDITIONAL LASHINGS OVER THE ANCHORS THERE HANGING.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"""No, Stubb; you may pound that knot there as much as you please, but you will never pound into me what you were just now saying.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,And how long ago is it since you said the very contrary?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Didn't you once say that whatever ship Ahab sails in, that ship should pay something extra on its insurance policy, just as though it were loaded with powder barrels aft and boxes of lucifers forward?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Stop, now; didn't you say so?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"""Well, suppose I did?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,What then?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"I've part changed my flesh since that time, why not my mind?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Besides, supposing we ARE loaded with powder barrels aft and lucifers forward; how the devil could the lucifers get afire in this drenching spray here?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Why, my little man, you have pretty red hair, but you couldn't get afire now.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Shake yourself; you're Aquarius, or the water-bearer, Flask; might fill pitchers at your coat collar.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Don't you see, then, that for these extra risks the Marine Insurance companies have extra guarantees?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Here are hydrants, Flask.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"But hark, again, and I'll answer ye the other thing.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"First take your leg off from the crown of the anchor here, though, so I can pass the rope; now listen.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"What's the mighty difference between holding a mast's lightning-rod in the storm, and standing close by a mast that hasn't got any lightning-rod at all in a storm?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Don't you see, you timber-head, that no harm can come to the holder of the rod, unless the mast is first struck?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"What are you talking about, then?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Not one ship in a hundred carries rods, and Ahab,--aye, man, and all of us,--were in no more danger then, in my poor opinion, than all the crews in ten thousand ships now sailing the seas.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Why, you King-Post, you, I suppose you would have every man in the world go about with a small lightning-rod running up the corner of his hat, like a militia officer's skewered feather, and trailing behind like his sash.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Why don't ye be sensible, Flask?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"it's easy to be sensible; why don't ye, then?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"any man with half an eye can be sensible.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"""I don't know that, Stubb.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"You sometimes find it rather hard.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"""Yes, when a fellow's soaked through, it's hard to be sensible, that's a fact.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,And I am about drenched with this spray.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Never mind; catch the turn there, and pass it.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,Seems to me we are lashing down these anchors now as if they were never going to be used again.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Tying these two anchors here, Flask, seems like tying a man's hands behind him.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"And what big generous hands they are, to be sure.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"These are your iron fists, hey?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"What a hold they have, too!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"I wonder, Flask, whether the world is anchored anywhere; if she is, she swings with an uncommon long cable, though.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"There, hammer that knot down, and we've done.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"So; next to touching land, lighting on deck is the most satisfactory.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"I say, just wring out my jacket skirts, will ye?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,Thank ye.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"They laugh at long-togs so, Flask; but seems to me, a Long tailed coat ought always to be worn in all storms afloat.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"The tails tapering down that way, serve to carry off the water, d'ye see.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"Same with cocked hats; the cocks form gable-end eave-troughs, Flask.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"No more monkey-jackets and tarpaulins for me; I must mount a swallow-tail, and drive down a beaver; so.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,Halloa!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,whew!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"there goes my tarpaulin overboard; Lord, Lord, that the winds that come from heaven should be so unmannerly!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 121. Midnight.--The Forecastle Bulwarks.,"This is a nasty night, lad.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,THE MAIN-TOP-SAIL YARD.--TASHTEGO PASSING NEW LASHINGS AROUND IT.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,"""Um, um, um.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,Stop that thunder!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,Plenty too much thunder up here.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,What's the use of thunder?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,"Um, um, um.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,We don't want thunder; we want rum; give us a glass of rum.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 122. Midnight Aloft.--Thunder and Lightning.,"Um, um, um!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 123. The Musket.,"During the most violent shocks of the Typhoon, the man at the Pequod's jaw-bone tiller had several times been reelingly hurled to the deck by its spasmodic motions, even though preventer tackles had been attached to it--for they were slack--because some play to the tiller was indispensable.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 123. The Musket.,"In a severe gale like this, while the ship is but a tossed shuttlecock to the blast, it is by no means uncommon to see the needles in the compasses, at intervals, go round and round.",MOBY DICK; OR THE WHALE
